DocID,FinBERT_Score,TextLength
S100K25O,0.6236000061035156,16434
S100K25W,0.6159999966621399,10386
S100K25Y,0.5856000185012817,25628
S100K26U,0.5852000117301941,30279
S100K27H,0.5892999768257141,21274
S100K28E,0.5950000286102295,35994
S100K29X,0.5602999925613403,25289
S100K2AS,0.6014000177383423,14708
S100K2AY,0.5922999978065491,10875
S100K2B4,0.5916000008583069,37058
S100K2BC,0.6080999970436096,15300
S100K2BD,0.6165000200271606,24320
S100K2BR,0.6022999882698059,19835
S100K2C2,0.617900013923645,9051
S100K2DV,0.5968999862670898,20284
S100K2E6,0.6079000234603882,30309
S100K2ER,0.6008999943733215,25249
S100K2FI,0.5963000059127808,16124
S100K2H1,0.5896000266075134,21027
S100K2HI,0.5934000015258789,20978
S100K2HP,0.585099995136261,19642
S100K2I4,0.6310999989509583,11290
S100K2IN,0.5777999758720398,19275
S100K2IP,0.6256999969482422,23736
S100K2IX,0.597100019454956,20324
S100K2J8,0.579800009727478,41338
S100K2JW,0.6004999876022339,24479
S100K2KY,0.6022999882698059,30750
S100K2M9,0.5827999711036682,21963
S100K2MN,0.6078000068664551,22900
S100K2MV,0.5877000093460083,54434
S100K2MX,0.5723999738693237,23813
S100K2N9,0.6118999719619751,47767
S100K2OF,0.5974000096321106,17223
S100K2OQ,0.5938000082969666,42507
S100K2PA,0.5906000137329102,39004
S100K2Q1,0.6032000184059143,18370
S100K2QC,0.5981000065803528,30427
S100K2QN,0.5996999740600586,10215
S100K2RR,0.5817999839782715,21489
S100K2SK,0.6007000207901001,38492
S100K2SY,0.6057000160217285,24161
S100K2T8,0.6110000014305115,17774
S100K2VG,0.6014999747276306,19687
S100K2WB,0.5515000224113464,38320
S100K2WN,0.5968999862670898,16228
S100K2X3,0.5748999714851379,38838
S100K2XO,0.5821999907493591,18467
S100K2XX,0.590399980545044,18558
S100K2YL,0.5759000182151794,138333
S100K2YV,0.5978000164031982,24558
S100K304,0.5946000218391418,25681
S100K30A,0.5713000297546387,20381
S100K30Z,0.5849000215530396,46574
S100K310,0.5728999972343445,13936
S100K31G,0.6025000214576721,14418
S100K31K,0.5630999803543091,21238
S100K342,0.6078000068664551,50263
S100K34K,0.6226999759674072,36589
S100K35A,0.5871000289916992,9422
S100K35F,0.5940999984741211,53359
S100K35N,0.6197999715805054,19935
S100K35T,0.5863999724388123,45994
S100K37G,0.6151999831199646,28044
S100K37Z,0.5954999923706055,16880
S100K383,0.6055999994277954,31078
S100K389,0.6190000176429749,16239
S100K38K,0.6022999882698059,47552
S100K38Q,0.5674999952316284,22066
S100K398,0.5848000049591064,30627
S100K39I,0.5837000012397766,19410
S100K3AM,0.5875999927520752,27158
S100K3BF,0.5788000226020813,19473
S100K3CP,0.6028000116348267,12028
S100K3D7,0.5838000178337097,24987
S100K3D9,0.5681999921798706,24096
S100K3EU,0.5874999761581421,20841
S100K3EW,0.6036999821662903,10870
S100K3F9,0.5849000215530396,21901
S100K3FF,0.6086000204086304,13628
S100K3G8,0.6061999797821045,14409
S100K3H4,0.6227999925613403,23030
S100K3H7,0.5824000239372253,24783
S100K3HK,0.580299973487854,12652
S100K3IP,0.6031000018119812,15795
S100K3IV,0.5680999755859375,20152
S100K3J3,0.598800003528595,73265
S100K3JI,0.5734999775886536,34929
S100K3JL,0.5975000262260437,22809
S100K3JU,0.6069999933242798,21747
S100K3K0,0.617900013923645,35981
S100K3K2,0.5738999843597412,38733
S100K3K8,0.5902000069618225,30596
S100K3K9,0.5871999859809875,30820
S100K3KN,0.5992000102996826,29436
S100K3KR,0.6049000024795532,29893
S100K3KU,0.6054999828338623,18510
S100K3L2,0.5845999717712402,22789
S100K3L8,0.5942999720573425,41152
S100K3M6,0.5813000202178955,12737
S100K3M8,0.5882999897003174,18348
S100K3MB,0.5648000240325928,17023
S100K3MV,0.5893999934196472,18882
S100K3MZ,0.6225000023841858,41031
S100K3OO,0.6079999804496765,21833
S100K3P5,0.5824999809265137,23407
S100K3PD,0.5817999839782715,26296
S100K3Q5,0.6001999974250793,10156
S100K3Q9,0.585099995136261,21068
S100K3RL,0.6407999992370605,51214
S100K3S4,0.5931000113487244,27001
S100K3S7,0.5938000082969666,23330
S100K3UA,0.5799999833106995,29268
S100K3UL,0.600600004196167,21614
S100K3W5,0.5879999995231628,14196
S100K3WC,0.6107000112533569,9060
S100K3WI,0.5875999927520752,22970
S100K3X3,0.6107000112533569,21542
S100K3XS,0.5820000171661377,28305
S100K3XX,0.6044999957084656,28973
S100K3Y1,0.582099974155426,16120
S100K3YW,0.5683000087738037,30222
S100K3Z0,0.5680000185966492,22721
S100K3Z6,0.5837000012397766,24576
S100K3ZB,0.613099992275238,13992
S100K3ZL,0.5902000069618225,21012
S100K3ZQ,0.5963000059127808,15914
S100K40Y,0.6050000190734863,24964
S100K415,0.5943999886512756,25279
S100K432,0.5875999927520752,10491
S100K43X,0.5932999849319458,25404
S100K44Y,0.5724999904632568,24407
S100K45N,0.5871999859809875,18313
S100K46P,0.5746999979019165,40257
S100K47S,0.6187999844551086,23244
S100K47Y,0.5702000260353088,32996
S100K482,0.576200008392334,21733
S100K488,0.5690000057220459,33754
S100K492,0.5831999778747559,19457
S100K49A,0.6013000011444092,12566
S100K4AZ,0.5928000211715698,16351
S100K4BP,0.5884000062942505,43343
S100K4BS,0.5889000296592712,72562
S100K4CH,0.5781000256538391,27911
S100K4CR,0.6000999808311462,12832
S100K4D3,0.5896000266075134,22292
S100K4D8,0.6152999997138977,31768
S100K4DI,0.5884000062942505,33829
S100K4DL,0.6011999845504761,42893
S100K4E5,0.6019999980926514,26860
S100K4F5,0.605400025844574,36061
S100K4FF,0.5770000219345093,25139
S100K4FS,0.588699996471405,21051
S100K4GF,0.5717999935150146,19106
S100K4GH,0.5874999761581421,44106
S100K4I1,0.6068999767303467,16633
S100K4I7,0.6144999861717224,10922
S100K4IA,0.6044999957084656,24090
S100K4IJ,0.54339998960495,22044
S100K4KF,0.5771999955177307,39735
S100K4KL,0.5975000262260437,23930
S100K4KW,0.590499997138977,15550
S100K4L5,0.5817000269889832,18239
S100K4LG,0.6089000105857849,14205
S100K4M3,0.6000000238418579,18200
S100K4MA,0.5415999889373779,20272
S100K4ND,0.5873000025749207,17615
S100K4O4,0.5870000123977661,29164
S100K4O7,0.5885000228881836,18173
S100K4QA,0.583899974822998,28756
S100K4QM,0.5719000101089478,20673
S100K4RC,0.6237000226974487,22305
S100K4RS,0.611299991607666,12352
S100K4SF,0.6150000095367432,50632
S100K4SO,0.5271000266075134,49578
S100K4TD,0.5949000120162964,27793
S100K4TE,0.5814999938011169,23362
S100K4TW,0.5974000096321106,28037
S100K4VT,0.6309999823570251,9200
S100K4VY,0.6039000153541565,17988
S100K4WB,0.5658000111579895,29590
S100K4WO,0.6069999933242798,19122
S100K4X6,0.603600025177002,20634
S100K4XD,0.5945000052452087,27847
S100K4Y4,0.5867999792098999,27948
S100K4YR,0.5910000205039978,7674
S100K4YT,0.6092000007629395,20398
S100K4ZC,0.5878000259399414,15108
S100K4ZF,0.6046000123023987,14230
S100K501,0.5911999940872192,21810
S100K51W,0.5752000212669373,11105
S100K522,0.5996999740600586,16992
S100K531,0.5895000100135803,17102
S100K53L,0.5770000219345093,19778
S100K53P,0.6001999974250793,35819
S100K53R,0.5738000273704529,17975
S100K546,0.586899995803833,11112
S100K557,0.5950999855995178,30096
S100K559,0.5895000100135803,12024
S100K55L,0.5931000113487244,16483
S100K566,0.6089000105857849,27346
S100K56A,0.6295999884605408,10401
S100K56W,0.5924999713897705,16037
S100K570,0.6039999723434448,25078
S100K57Q,0.6047000288963318,17482
S100K57X,0.553600013256073,32480
S100K584,0.6033999919891357,15349
S100K58Z,0.5996000170707703,21032
S100K5A9,0.578499972820282,20304
S100K5AO,0.5809000134468079,12572
S100K5B9,0.5630999803543091,22116
S100K5CA,0.5559999942779541,26915
S100K5CT,0.5856999754905701,13396
S100K5DQ,0.590399980545044,41247
S100K5ED,0.574400007724762,25446
S100K5ER,0.5806999802589417,21651
S100K5FD,0.6007999777793884,24581
S100K5FH,0.5870000123977661,31491
S100K5FU,0.5680000185966492,23005
S100K5GQ,0.579200029373169,24159
S100K5GU,0.5825999975204468,12995
S100K5HK,0.579800009727478,19508
S100K5IH,0.620199978351593,24252
S100K5IQ,0.602400004863739,38819
S100K5JQ,0.5807999968528748,17789
S100K5JY,0.5896999835968018,22940
S100K5K6,0.5986999869346619,12610
S100K5KI,0.6013000011444092,14200
S100K5KN,0.6007999777793884,11566
S100K5KQ,0.5954999923706055,30480
S100K5LR,0.583899974822998,33083
S100K5MQ,0.5874999761581421,18149
S100K5NB,0.579200029373169,23487
S100K5NH,0.5748999714851379,47434
S100K5OW,0.5845999717712402,16110
S100K5PV,0.5992000102996826,16561
S100K5PZ,0.5860000252723694,12741
S100K5QG,0.6001999974250793,18308
S100K5QP,0.6233000159263611,12101
S100K5RX,0.5795000195503235,29012
S100K5RY,0.586899995803833,52796
S100K5SX,0.5838000178337097,19015
S100K5T2,0.5995000004768372,10281
S100K5V0,0.57669997215271,19989
S100K5V1,0.6064000129699707,62014
S100K5VU,0.5871000289916992,19017
S100K5VV,0.5938000082969666,9301
S100K5WI,0.5751000046730042,20376
S100K5WT,0.5979999899864197,20057
S100K5XP,0.6111000180244446,18059
S100K5Y9,0.5827999711036682,15790
S100K5YD,0.6085000038146973,25464
S100K5YN,0.5845000147819519,46425
S100K5YS,0.5906999707221985,9374
S100K5ZJ,0.5939000248908997,19886
S100K608,0.6115999817848206,8050
S100K60H,0.5956000089645386,16684
S100K60L,0.6065000295639038,8636
S100K61G,0.6283000111579895,20708
S100K62R,0.5996999740600586,21845
S100K64L,0.6001999974250793,40439
S100K65W,0.5723999738693237,18430
S100K68L,0.574400007724762,27738
S100K68V,0.5952000021934509,16604
S100K69S,0.6057000160217285,20149
S100K6A7,0.6014000177383423,23851
S100K6A9,0.5799000263214111,25188
S100K6AI,0.6136999726295471,12701
S100K6AU,0.6035000085830688,21991
S100K6BB,0.6172999739646912,11897
S100K6BC,0.6118000149726868,27499
S100K6BN,0.5666999816894531,38363
S100K6C2,0.5982000231742859,17803
S100K6C6,0.6061000227928162,41018
S100K6C9,0.6085000038146973,17138
S100K6CM,0.5860000252723694,19896
S100K6D0,0.5534999966621399,31141
S100K6DE,0.5102999806404114,10237
S100K6DG,0.5974000096321106,17310
S100K6ED,0.5776000022888184,31557
S100K6H5,0.5990999937057495,12150
S100K6IB,0.6055999994277954,33005
S100K6ID,0.6313999891281128,12778
S100K6J5,0.5942000150680542,25678
S100K6KD,0.5846999883651733,71960
S100K6KI,0.604200005531311,17307
S100K6LR,0.6021000146865845,20254
S100K6MJ,0.608299970626831,9301
S100K6ML,0.5914999842643738,18134
S100K6MT,0.6407999992370605,11790
S100K6MY,0.5917999744415283,36242
S100K6NI,0.6044999957084656,14814
S100K6OR,0.5931000113487244,21653
S100K6OW,0.5903000235557556,41884
S100K6P4,0.5866000056266785,18948
S100K6PH,0.5936999917030334,16326
S100K6PL,0.5882999897003174,18866
S100K6RG,0.608299970626831,16590
S100K6RM,0.5909000039100647,22485
S100K6SI,0.6208999752998352,30197
S100K6SV,0.5839999914169312,15762
S100K6TS,0.59170001745224,15276
S100K6TT,0.607200026512146,24715
S100K6U4,0.6064000129699707,14646
S100K6UO,0.6136999726295471,15127
S100K6UQ,0.5873000025749207,19809
S100K6V6,0.5702000260353088,16334
S100K6WQ,0.5789999961853027,12947
S100K6WR,0.6029999852180481,21029
S100K6X1,0.6190999746322632,12318
S100K6XH,0.6014000177383423,13720
S100K6Y3,0.5920000076293945,71084
S100K6Z4,0.6057999730110168,17108
S100K705,0.5989000201225281,28415
S100K706,0.6140000224113464,18759
S100K70A,0.6322000026702881,30896
S100K70N,0.5885000228881836,20971
S100K714,0.6061999797821045,27466
S100K71D,0.6144999861717224,8760
S100K71L,0.6043000221252441,24686
S100K71S,0.6121000051498413,24154
S100K738,0.5964999794960022,10877
S100K73D,0.5853999853134155,17932
S100K73K,0.5963000059127808,47783
S100K74M,0.6165000200271606,14696
S100K74R,0.6100000143051147,15686
S100K75R,0.6029000282287598,20146
S100K75T,0.5906000137329102,11789
S100K76C,0.6040999889373779,33053
S100K76U,0.6007999777793884,24139
S100K77B,0.5859000086784363,34647
S100K77V,0.569599986076355,52928
S100K781,0.5843999981880188,25344
S100K78G,0.6211000084877014,35278
S100K79K,0.6140000224113464,15939
S100K7AC,0.6233999729156494,15146
S100K7CP,0.559499979019165,41875
S100K7CT,0.6118000149726868,18991
S100K7DE,0.6133999824523926,16020
S100K7HR,0.6057000160217285,37363
S100K7IO,0.6110000014305115,43158
S100K7V0,0.5893999934196472,63952
S100K7V9,0.592199981212616,63838
S100K81L,0.603600025177002,78860
S100K87E,0.6208999752998352,78749
S100K8EB,0.600600004196167,65789
S100K8EE,0.5903000235557556,117764
S100K8P6,0.6051999926567078,71412
S100K8Q3,0.6136000156402588,88418
S100K8UI,0.6114000082015991,115570
S100K967,0.6157000064849854,68682
S100K998,0.6324999928474426,95113
S100K9IF,0.6416000127792358,81817
S100K9IP,0.5967000126838684,165323
S100K9J5,0.5985000133514404,74454
S100K9M6,0.6194000244140625,106449
S100K9MF,0.6225000023841858,85353
S100K9NZ,0.5842999815940857,93595
S100K9Q0,0.623199999332428,91513
S100K9SX,0.6013000011444092,105155
S100K9VJ,0.6171000003814697,78190
S100K9WV,0.5620999932289124,109169
S100K9YR,0.5965999960899353,128407
S100KA0X,0.6294999718666077,130772
S100KA32,0.5996999740600586,23899
S100KC0P,0.6155999898910522,11723
S100KCBL,0.573199987411499,21286
S100KCE2,0.6186000108718872,19846
S100KCFO,0.5881999731063843,16249
S100KCKU,0.5907999873161316,24466
S100KCN8,0.5866000056266785,14974
S100KCO7,0.5896000266075134,15353
S100KCS4,0.5922999978065491,14105
S100KCW5,0.5781999826431274,17616
S100KD0E,0.5864999890327454,14992
S100KD32,0.6152999997138977,93322
S100KD33,0.5758000016212463,29352
S100KD6D,0.5856999754905701,24312
S100KD79,0.583299994468689,29560
S100KD7H,0.6000000238418579,116526
S100KDA4,0.5821999907493591,12594
S100KDB9,0.6035000085830688,16000
S100KDCJ,0.595300018787384,10785
S100KDPI,0.6205999851226807,110024
S100KDW6,0.6330000162124634,46892
S100KDZM,0.6025000214576721,108796
S100KEE4,0.647599995136261,77275
S100KEJZ,0.6237999796867371,104684
S100KEUJ,0.593999981880188,174326
S100KEVK,0.6341999769210815,102792
S100KFCH,0.6053000092506409,137489
S100KFEA,0.6198999881744385,168326
S100KFMC,0.6014000177383423,143217
S100KFMY,0.6406999826431274,95474
S100KFWF,0.5950999855995178,69057
S100KG58,0.5831000208854675,151317
S100KG5D,0.59170001745224,17853
S100KGAZ,0.6186000108718872,105944
S100KGCX,0.6216999888420105,99444
S100KGDM,0.6220999956130981,134809
S100KGEY,0.5843999981880188,12992
S100KGJ5,0.5806000232696533,17466
S100KGJL,0.5703999996185303,17364
S100KGJX,0.6273999810218811,82504
S100KGLM,0.5857999920845032,118124
S100KGR4,0.6011000275611877,13898
S100KH0T,0.6141999959945679,30383
S100KH75,0.6015999913215637,9907
S100KH7J,0.5648000240325928,10142
S100KHHY,0.5867000222206116,18134
S100KHU4,0.5863999724388123,12298
S100KHY4,0.5946000218391418,8006
S100KI56,0.6017000079154968,17426
S100KI58,0.6082000136375427,19540
S100KI5E,0.6018999814987183,15757
S100KI6B,0.5304999947547913,13739
S100KI8P,0.5958999991416931,22660
S100KI9C,0.5925999879837036,21045
S100KIC6,0.6008999943733215,15241
S100KID2,0.5910000205039978,25371
S100KIDF,0.5620999932289124,25291
S100KIDU,0.5985000133514404,12154
S100KIEL,0.554099977016449,16485
S100KIF7,0.6036999821662903,31381
S100KIFI,0.5830000042915344,11277
S100KIKI,0.6029999852180481,24637
S100KIMF,0.5856999754905701,18936
S100KIN6,0.5827000141143799,10539
S100KIPU,0.5911999940872192,10233
S100KIQ1,0.5895000100135803,15177
S100KIQG,0.5688999891281128,11392
S100KIRG,0.5875999927520752,10532
S100KISW,0.588699996471405,14779
S100KIU9,0.583899974822998,11186
S100KIYK,0.5486999750137329,15277
S100KJ1H,0.5860000252723694,9473
S100KJ2E,0.5662000179290771,10283
S100KJ33,0.6152999997138977,8213
S100KJ3K,0.6133999824523926,17627
S100KJ3S,0.5974000096321106,13802
S100KJ5J,0.5931000113487244,16673
S100KJ99,0.5856000185012817,11730
S100KJAJ,0.5882999897003174,19326
S100KJAU,0.582099974155426,14973
S100KJCE,0.6098999977111816,10313
S100KJD3,0.6028000116348267,29180
S100KKCW,0.5619999766349792,24863
S100KKHS,0.5649999976158142,136451
S100KKTA,0.5796999931335449,9474
S100KL6V,0.578000009059906,23924
S100KL8G,0.6179999709129333,122577
S100KL9R,0.5781000256538391,15017
S100KLAG,0.551800012588501,18653
S100KLCX,0.5590000152587891,13238
S100KLFE,0.6035000085830688,13391
S100KLJM,0.5727999806404114,15457
S100KLNA,0.5861999988555908,32283
S100KLSW,0.6212000250816345,84414
S100KLTM,0.5685999989509583,18233
S100KLTX,0.6055999994277954,18215
S100KLVA,0.6646000146865845,140569
S100KM0M,0.5659999847412109,31288
S100KM1U,0.5871999859809875,16726
S100KM2G,0.5928999781608582,14608
S100KM2H,0.6039000153541565,11599
S100KM3K,0.61080002784729,23237
S100KM55,0.6004999876022339,68222
S100KM5J,0.5662000179290771,19222
S100KM5Z,0.5512999892234802,16372
S100KMCH,0.5885000228881836,28628
S100KMDL,0.5873000025749207,7877
S100KMDS,0.5716999769210815,11863
S100KME9,0.5964000225067139,45780
S100KMHY,0.5922999978065491,19480
S100KMIB,0.580299973487854,30068
S100KMJ8,0.5787000060081482,23593
S100KML7,0.5842000246047974,37454
S100KMN1,0.5773000121116638,14706
S100KMN8,0.5910000205039978,19600
S100KMNF,0.5913000106811523,11435
S100KMOJ,0.6061999797821045,13644
S100KMOQ,0.5699999928474426,30352
S100KMOU,0.5928000211715698,12889
S100KMP9,0.5735999941825867,18796
S100KMR0,0.5723999738693237,37781
S100KMS0,0.593500018119812,17172
S100KMS7,0.5738000273704529,16042
S100KMSG,0.5903000235557556,19014
S100KMTM,0.5900999903678894,20046
S100KMVC,0.5856999754905701,14502
S100KMXF,0.5702999830245972,27250
S100KMXG,0.5972999930381775,34875
S100KMYB,0.5971999764442444,17530
S100KMZC,0.5928000211715698,19328
S100KMZM,0.5817000269889832,16900
S100KMZO,0.5979999899864197,18835
S100KN08,0.582099974155426,21916
S100KN13,0.6025000214576721,22973
S100KN1I,0.5859000086784363,18826
S100KN2K,0.5870000123977661,22309
S100KN2L,0.5874000191688538,13737
S100KN3E,0.579800009727478,16464
S100KN6L,0.5720000267028809,27684
S100KN6M,0.5740000009536743,31588
S100KN82,0.5382999777793884,17051
S100KN9B,0.5942999720573425,13655
S100KN9G,0.5685999989509583,16202
S100KNAO,0.6040999889373779,13218
S100KNAQ,0.5389000177383423,18486
S100KNCQ,0.5695000290870667,23598
S100KNDY,0.5857999920845032,13555
S100KNF1,0.5465999841690063,28059
S100KNF2,0.5501000285148621,24584
S100KNF3,0.5091000199317932,16274
S100KNFO,0.5855000019073486,12669
S100KNFV,0.5831999778747559,35095
S100KNFW,0.5631999969482422,18181
S100KNGG,0.57669997215271,25679
S100KNH9,0.5950999855995178,20233
S100KNHN,0.5781999826431274,13843
S100KNHW,0.604200005531311,30872
S100KNJC,0.5803999900817871,20742
S100KNJH,0.5989000201225281,42101
S100KNL5,0.5891000032424927,25465
S100KNM1,0.578499972820282,20434
S100KNM9,0.5889000296592712,15393
S100KNNL,0.5983999967575073,17882
S100KNO3,0.5748999714851379,17235
S100KNOV,0.5807999968528748,11991
S100KNS0,0.597100019454956,13822
S100KNTY,0.5809999704360962,18457
S100KNU4,0.5942000150680542,21039
S100KNU7,0.5878000259399414,16856
S100KNUB,0.5893999934196472,14272
S100KNUT,0.5692999958992004,14964
S100KNV9,0.5849999785423279,17928
S100KNW5,0.5764999985694885,35131
S100KNWQ,0.5738999843597412,13272
S100KNX1,0.5633000135421753,26467
S100KNXN,0.5892000198364258,15954
S100KNZR,0.5914999842643738,37394
S100KNZV,0.5720999836921692,15354
S100KO0A,0.5799999833106995,16410
S100KO0C,0.5846999883651733,24024
S100KO0U,0.5859000086784363,13886
S100KO1R,0.5645999908447266,18898
S100KO1Z,0.5942000150680542,12535
S100KO2C,0.5928999781608582,15407
S100KO2K,0.5817000269889832,17994
S100KO38,0.602400004863739,34213
S100KO3K,0.585099995136261,29545
S100KO4C,0.5712000131607056,13538
S100KO4I,0.5911999940872192,16325
S100KO4T,0.6013000011444092,27128
S100KO51,0.5781999826431274,17690
S100KO66,0.5511999726295471,20375
S100KO67,0.5791000127792358,21912
S100KO7L,0.5685999989509583,36926
S100KO80,0.5996999740600586,18288
S100KO8K,0.5918999910354614,32715
